路线编号,所在行政区划代码,路线名称,路段起止名称_起点名称,路段起止名称_止点名称,路段起止桩号_起点桩号,路段起止桩号_止点桩号,里程（公里）,路段基本属性_技术等级_代码,路段基本属性_技术等级_等级,路段基本属性_是否一幅高速,路段基本属性_车道数量(个),路段基本属性_面层类型_代码,路段基本属性_面层类型_类型,路段基本属性_路基宽度(米),路段基本属性_路面宽度(米),路段基本属性_面层厚度(厘米),路段基本属性_设计时速,路段基本属性_抗震等级,路段基本属性_防洪标准,修建改建_修建年度,修建改建_改建年度,最近一次修复养护年度,断链类型,是否城管路段,是否断头路段,收费路段性质,被重复主线_路线编号,被重复主线_起点桩号,被重复主线_终点桩号,被重复主线_是否长链,养护管理情况（公里）_养护里程,养护管理情况（公里）_可绿化里程,养护管理情况（公里）_已绿化里程,地貌,涵洞数量（个）,管养单位名称,省际出入口,国道调整前路线编号,是否按干线公路管理接养,备注
G333,230281,三合—莫力达瓦旗,依安/讷河界,重复路段终,1152.981,1162.789,9.808,12,二级,否,2.0,12,水泥混凝土,10.0,8.5,22,60,0.05或6度,50.0,1962.0,2012.0,,0,否,否,非收费,,,,,9.808,9.808,9.808,平原,2,讷河市国省干线公路事业发展中心, ,X052,是,
G333,230281,三合—莫力达瓦旗,重复路段终,通南重复路起,1162.789,1164.62,1.831,12,二级,否,2.0,12,水泥混凝土,10.0,8.5,22,60,0.05或6度,50.0,1962.0,2012.0,,0,否,否,非收费,,,,,1.831,1.831,1.831,平原,1,讷河市国省干线公路事业发展中心, ,X052,是,
G333,230281,三合—莫力达瓦旗,通南重复路起,全胜,1164.62,1194.792,30.172,12,二级,否,2.0,12,水泥混凝土,10.0,8.5,22,60,0.05或6度,50.0,1962.0,2012.0,,0,否,否,非收费,,,,,30.172,30.172,30.172,平原,7,讷河市国省干线公路事业发展中心, ,X052,是,
G333,230281,三合—莫力达瓦旗,全胜,收费站南,1194.792,1199.722,4.93,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,10,60,0.05或6度,50.0,1962.0,2012.0,,0,否,否,非收费,,,,,4.93,4.93,4.93,平原,2,讷河市国省干线公路事业发展中心, ,X052,是,
G333,230281,三合—莫力达瓦旗,收费站南,绕城南出口,1199.722,1202.985,3.263,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,11,40,0.05或6度,50.0,1960.0,2012.0,,0,否,否,非收费,G231,111.868,115.131,否,3.263,3.263,3.263,平原,0,讷河市国省干线公路事业发展中心, ,G111,是,
G333,230281,三合—莫力达瓦旗,绕城南出口,讷河西道口,1202.985,1207.086,4.101,12,二级,否,2.0,12,水泥混凝土,12.0,9.0,22,60,0.05或6度,50.0,1970.0,2012.0,,0,否,否,非收费,,,,,4.101,4.101,4.101,平原,0,讷河市国省干线公路事业发展中心, ,Z002230281,是,
G333,230281,三合—莫力达瓦旗,讷河西道口,讷河/莫旗界,1207.086,1229.579,22.493,11,一级,否,4.0,11,沥青混凝土,20.0,16.0,11,60,0.10、0.15或7度,100.0,1970.0,2021.0,,0,否,否,非收费,,,,,22.493,22.493,22.493,平原,2,黑龙江省国道西部工程项目管理有限公司,2,X050,是,
G45,230602,大庆—广州,跨大齐上跨桥中点,北二路,0.0,8.389,8.389,10,高速,否,4.0,11,沥青混凝土,33.5,22.5,12,100,0.05或6度,100.0,2009.0,2011.0,,0,否,否,非收费,,,,,8.389,8.389,8.389,平原,21,大广高速公路养护中心, ,G45,是,
G45,230602,大庆—广州,北二路,萨尔图/龙凤界,8.389,21.905,13.516,10,高速,否,4.0,11,沥青混凝土,24.0,21.0,12,100,0.05或6度,100.0,2011.0,,,0,否,否,非收费,,,,,13.516,13.516,13.516,平原,25,大广高速公路养护中心, ,G45,是,
G45,230603,大庆—广州,萨尔图/龙凤界,南四互通,21.905,29.03,7.125,10,高速,否,4.0,11,沥青混凝土,24.0,21.0,12,100,0.05或6度,100.0,2011.0,,,0,否,否,非收费,,,,,7.125,7.125,7.125,平原,4,大广高速公路养护中心, ,G45,是,
G45,230603,大庆—广州,南四互通,K32+700,29.03,31.713,2.683,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,非收费,,,,,2.683,2.683,2.683,平原,2,大广高速公路养护中心, ,G45,是,
G45,230603,大庆—广州,K32+700,龙凤/安达界,31.713,35.351,3.638,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,3.638,3.638,3.638,平原,1,大广高速公路养护中心, ,G45,是,
G45,231281,大庆—广州,龙凤/安达界,安达/龙凤界,35.351,38.337,2.986,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,2.986,2.986,2.986,平原,1,大广高速公路养护中心, ,G45,是,
G45,230603,大庆—广州,安达/龙凤界,龙凤/红岗界,38.337,43.22,4.883,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,4.883,4.883,4.883,平原,3,大广高速公路养护中心, ,G45,是,
G45,230605,大庆—广州,龙凤/红岗界,红岗/安达界,43.22,62.916,19.696,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,19.696,19.696,19.696,平原,12,大广高速公路养护中心, ,G45,是,
G45,231281,大庆—广州,红岗/安达界,安达/大同界,62.916,71.02,8.104,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,8.104,8.104,8.104,平原,6,大广高速公路养护中心, ,G45,是,
G45,230606,大庆—广州,安达/大同界,大同/安达界,71.02,75.55,4.53,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,4.53,4.53,4.53,平原,3,大广高速公路养护中心, ,G45,是,
G45,231281,大庆—广州,大同/安达界,安达/大同界,75.55,80.23,4.68,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,4.68,4.68,4.68,平原,2,大广高速公路养护中心, ,G45,是,
G45,230606,大庆—广州,安达/大同界,大同/肇州界,80.23,97.96,17.73,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,17.73,17.73,17.73,平原,16,大广高速公路养护中心, ,G45,是,
G45,230621,大庆—广州,大同/肇州界,肇州/肇源界,97.96,126.464,28.504,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,28.504,28.504,28.504,平原,14,大广高速公路养护中心, ,G45,是,
G45,230622,大庆—广州,肇州/肇源界,永利收费站,126.464,144.093,17.629,10,高速,否,4.0,11,沥青混凝土,25.5,22.0,12,100,0.05或6度,100.0,2011.0,,,0,否,否,还贷,,,,,17.629,17.629,17.629,平原,7,大广高速公路养护中心, ,G45,是,
G45,230622,大庆—广州,永利收费站,黑吉界,144.093,146.806,2.713,10,高速,否,4.0,11,沥青混凝土,26.0,25.5,12,100,0.05或6度,100.0,2011.0,,,0,否,否,非收费,,,,,2.713,2.713,2.713,平原,1,大广高速公路养护中心,2,G45,是,
G4512,230224,双辽—嫩江,吉黑界,K373+376.9分离立交桥,317.0,322.79,5.79,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2016.0,,,0,否,否,还贷,,,,,5.79,5.79,5.79,平原,4,养护科技齐齐哈尔分公司,1,S19,是,
G4512,230224,双辽—嫩江,K373+376.9分离立交桥,昂昂溪工区/泰来工区,322.79,391.832,69.042,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,69.042,69.042,69.042,平原,50,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230224,双辽—嫩江,昂昂溪工区/泰来工区,昂昂溪区/泰来县界,391.832,421.913,30.081,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,30.081,30.081,30.081,平原,36,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230205,双辽—嫩江,昂昂溪区/泰来县界,铁锋区/昂昂溪区界,421.913,449.908,27.995,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,27.995,27.995,27.995,平原,33,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230204,双辽—嫩江,铁锋区/昂昂溪区界,齐齐哈尔主线互通桥,449.908,459.755,9.847,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,9.847,9.847,9.847,平原,15,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230203,双辽—嫩江,齐齐哈尔主线互通桥,重复路段起点,459.755,460.398,0.643,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,120,<0.05或6度以下,100.0,2011.0,,,0,否,否,还贷,,,,,0.643,0.643,0.643,平原,0,养护科技齐齐哈尔分公司, ,G10,是,
G4512,230203,双辽—嫩江,重复路段起点,重复路段终点,460.398,463.47,3.072,10,高速,否,4.0,11,沥青混凝土,26.0,22.5,12,120,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,G10,782.141,785.213,否,3.072,3.072,3.072,平原,0,养护科技齐齐哈尔分公司, ,G10,是,
G4512,230203,双辽—嫩江,重复路段终点,富裕工区/昂昂溪工区,463.47,465.084,1.614,10,高速,否,4.0,11,沥青混凝土,12.0,12.0,12,40,<0.05或6度以下,100.0,2011.0,,,0,否,否,还贷,,,,,1.614,1.614,1.614,平原,0,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230203,双辽—嫩江,富裕工区/昂昂溪工区,富裕县/建华区界,465.084,472.906,7.822,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2007.0,2010.0,,0,否,否,还贷,,,,,7.822,7.822,7.822,平原,10,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230227,双辽—嫩江,富裕县/建华区界,拉哈工区/富裕工区,472.906,530.954,58.048,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2007.0,2010.0,,0,否,否,还贷,,,,,58.048,58.048,58.048,平原,53,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230227,双辽—嫩江,拉哈工区/富裕工区,讷河市/富裕县界,530.954,549.917,18.963,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2007.0,2010.0,,0,否,否,还贷,,,,,18.963,18.963,18.963,平原,11,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230281,双辽—嫩江,讷河市/富裕县界,嫩江处/齐齐哈尔处,549.917,595.94,46.023,10,高速,否,4.0,11,沥青混凝土,24.5,21.0,12,120,<0.05或6度以下,100.0,2007.0,2010.0,,0,否,否,还贷,,,,,46.023,46.023,46.023,平原,31,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230281,双辽—嫩江,嫩江处/齐齐哈尔处,讷河市,595.94,607.601,11.661,10,高速,否,4.0,11,沥青混凝土,24.0,21.0,12,100,<0.05或6度以下,100.0,2007.0,2010.0,,0,否,否,还贷,,,,,11.661,11.661,11.661,平原,19,养护科技齐齐哈尔分公司, ,S19,是,
G4512,230281,双辽—嫩江,讷河市,老莱养护界,607.601,641.601,34.0,10,高速,否,4.0,11,沥青混凝土,24.0,21.0,12,100,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,34.0,34.0,34.0,平原,22,养护科技齐齐哈尔分公司, ,S19,是,
G4512,231183,双辽—嫩江,老莱养护界,嫩江县良种场,641.601,695.91,54.309,10,高速,否,4.0,11,沥青混凝土,24.0,21.0,12,100,<0.05或6度以下,100.0,2010.0,,,0,否,否,还贷,,,,,54.309,54.309,54.309,平原,42,养护科技齐齐哈尔分公司, ,S19,是,
G501,230521,集贤—当壁,高速加油站,环保局,0.0,1.426,1.426,11,一级,否,4.0,12,水泥混凝土,21.0,18.0,22,80,0.05或6度,100.0,1998.0,2005.0,,0,否,否,非收费,,,,,1.426,1.426,1.426,平原,0,集贤县公路事业发展中心, ,X245,是,
G501,230521,集贤—当壁,环保局,盛世豪庭北,1.426,1.8,0.374,11,一级,否,4.0,11,沥青混凝土,28.0,24.0,12,80,0.05或6度,100.0,1998.0,2021.0,,0,否,否,非收费,G221,241.099,241.473,否,0.374,0.374,0.374,平原,0,集贤县公路事业发展中心, ,X245,是,
G501,230521,集贤—当壁,盛世豪庭北,中博,1.8,2.988,1.188,11,一级,否,4.0,12,水泥混凝土,21.0,18.0,22,80,0.05或6度,100.0,1998.0,2005.0,,0,否,否,非收费,,,,,1.188,1.188,1.188,平原,0,集贤县公路事业发展中心, ,X245,是,
G501,230521,集贤—当壁,中博,立交桥北,2.988,3.891,0.903,11,一级,否,4.0,12,水泥混凝土,21.0,18.0,22,80,0.05或6度,100.0,1988.0,2001.0,,0,否,否,非收费,,,,,0.903,0.903,0.21,平原,0,集贤县公路事业发展中心, ,X245,是,
G501,230521,集贤—当壁,立交桥北,立交桥南,3.891,4.383,0.492,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,60,0.05或6度,50.0,1998.0,,,0,否,否,非收费,,,,,0.492,0.492,0.0,平原,0,集贤县公路事业发展中心, ,S307,是,
G501,230521,集贤—当壁,立交桥南,立交桥南出口,4.383,5.0,0.617,11,一级,否,4.0,11,沥青混凝土,25.0,19.0,12,80,0.10、0.15或7度,100.0,1992.0,2021.0,,0,否,否,非收费,,,,,0.617,0.617,0.617,平原,0,双鸭山市公路养护中心, ,S307,是,
G501,230521,集贤—当壁,立交桥南出口,双鸭山/集贤界,5.0,7.477,2.477,11,一级,否,4.0,11,沥青混凝土,25.0,19.0,12,80,0.10、0.15或7度,100.0,1992.0,2021.0,,0,否,否,非收费,,,,,2.477,2.477,2.477,平原,0,黑龙江省国道东部工程项目管理有限公司, ,S307,是,
G501,230502,集贤—当壁,双鸭山/集贤界,安邦乡,7.477,10.904,3.427,11,一级,否,4.0,12,水泥混凝土,21.0,19.0,22,80,0.05或6度,100.0,1992.0,,,0,是,否,非收费,,,,,3.427,3.427,3.427,平原,0,双鸭山市交通运输局市城建局, ,S307,否,
G501,230502,集贤—当壁,安邦乡,马蹄河桥,10.904,14.667,3.763,11,一级,否,4.0,11,沥青混凝土,30.5,27.0,16,60,0.10、0.15或7度,100.0,1992.0,2021.0,,0,否,否,非收费,,,,,3.763,3.763,3.763,平原,0,黑龙江省国道东部工程项目管理有限公司, ,S307,是,
G501,230502,集贤—当壁,马蹄河桥,安邦河桥,14.667,15.82,1.153,11,一级,否,4.0,11,沥青混凝土,28.5,19.0,12,80,0.05或6度,100.0,1992.0,2019.0,,0,否,否,非收费,,,,,1.153,1.153,1.153,平原,2,双鸭山市公路养护中心, ,S307,是,
G501,230502,集贤—当壁,安邦河桥,老南环收费站,15.82,17.03,1.21,11,一级,否,4.0,11,沥青混凝土,28.5,19.0,12,80,0.05或6度,100.0,2004.0,2019.0,,0,否,否,非收费,,,,,1.21,1.21,1.21,平原,1,双鸭山市公路养护中心, ,S307,是,
G501,230502,集贤—当壁,老南环收费站,双鸭山市公路养护中心,17.03,18.467,1.437,11,一级,否,4.0,11,沥青混凝土,28.5,19.0,12,80,0.05或6度,100.0,2004.0,2019.0,,0,否,否,非收费,,,,,1.437,1.437,1.437,平原,0,双鸭山市公路养护中心, ,Y002230502,是,
G501,230502,集贤—当壁,双鸭山市公路养护中心,四方台区,18.467,32.499,14.032,11,一级,否,4.0,11,沥青混凝土,21.5,19.0,12,80,0.05或6度,100.0,1992.0,2019.0,,0,否,否,非收费,,,,,14.032,14.032,14.032,平原,14,双鸭山市公路养护中心, ,近年新建,是,
G501,230505,集贤—当壁,四方台区,七星镇,32.499,36.806,4.307,11,一级,否,4.0,11,沥青混凝土,21.5,19.0,12,80,0.05或6度,100.0,1992.0,2019.0,,0,否,否,非收费,,,,,4.307,4.307,4.307,平原,4,双鸭山市公路养护中心, ,X132,是,
G501,230506,集贤—当壁,七星镇,宝山村委会,36.806,42.142,5.336,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,5.336,5.336,5.336,平原,6,双鸭山市公路养护中心, ,近年新建,是,
G501,230506,集贤—当壁,宝山村委会,双鸭山农场西入口,42.142,43.227,1.085,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,22,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,1.085,1.085,1.085,平原,1,双鸭山市公路养护中心, ,X132,是,
G501,230506,集贤—当壁,双鸭山农场西入口,沉陷区起点,43.227,58.284,15.057,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,15.057,15.057,15.057,平原,12,双鸭山市公路养护中心, ,近年新建,是,
G501,230506,集贤—当壁,沉陷区起点,沉陷区,58.284,63.188,4.904,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,4.904,4.904,4.904,山岭,4,双鸭山市公路养护中心, ,近年新建,是,
G501,230506,集贤—当壁,沉陷区,沉陷区终点,63.188,64.663,1.475,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,1.475,1.475,1.475,山岭,2,双鸭山市公路养护中心, ,X132,是,
G501,230506,集贤—当壁,沉陷区终点,双鸭山/宝清界,64.663,68.571,3.908,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1992.0,2020.0,,0,否,否,非收费,,,,,3.908,3.908,3.908,山岭,1,双鸭山市公路养护中心, ,近年新建,是,
G501,230523,集贤—当壁,双鸭山/宝清界,新民村,68.571,78.39,9.819,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,9.819,9.819,9.819,平原,6,宝清县公路事业发展中心, ,近年新建,是,
G501,230523,集贤—当壁,新民村,胜利村入口,78.39,91.412,13.022,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,13.022,13.022,13.022,平原,10,宝清县公路事业发展中心, ,S205,是,
G501,230523,集贤—当壁,胜利村入口,胜利村出口,91.412,94.766,3.354,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,3.354,3.354,3.354,平原,5,宝清县公路事业发展中心, ,近年新建,是,
G501,230523,集贤—当壁,胜利村出口,连丰村,94.766,112.899,18.133,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,18.133,18.133,18.133,平原,19,宝清县公路事业发展中心, ,S205,是,
G501,230523,集贤—当壁,连丰村,垃圾场道口,112.899,115.65,2.751,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,2.751,2.751,2.751,平原,3,宝清县公路事业发展中心, ,近年新建,是,
G501,230523,集贤—当壁,垃圾场道口,外环道口,115.65,117.262,1.612,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,,,,,1.612,1.612,1.612,平原,2,宝清县公路事业发展中心, ,S205,是,
G501,230523,集贤—当壁,外环道口,城建拌和站,117.262,118.835,1.573,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,G229,211.572,213.145,否,1.573,1.573,1.573,平原,0,宝清县公路事业发展中心, ,S205,是,
G501,230523,集贤—当壁,城建拌和站,夹信子,118.835,121.641,2.806,11,一级,否,4.0,11,沥青混凝土,22.5,19.0,11,80,0.05或6度,100.0,1958.0,2020.0,,0,否,否,非收费,G229,208.766,211.572,否,2.806,2.806,2.806,平原,0,宝清县公路事业发展中心, ,近年新建,是,
G501,230523,集贤—当壁,夹信子,龙头镇,121.641,144.325,22.684,12,二级,否,2.0,11,沥青混凝土,10.0,8.5,13,60,0.05或6度,50.0,1958.0,2021.0,,0,否,否,非收费,,,,,22.684,22.684,22.184,微丘,20,黑龙江省国道东部工程项目管理有限公司, ,S205,是,
G501,230523,集贤—当壁,龙头镇,宝清/密山界,144.325,186.282,41.957,12,二级,否,2.0,11,沥青混凝土,10.0,8.5,13,60,0.05或6度,50.0,1958.0,2021.0,,0,否,否,非收费,,,,,41.957,41.957,40.857,微丘,36,黑龙江省国道东部工程项目管理有限公司, ,S205,是,
G501,230382,集贤—当壁,宝清/密山界,重复路段终,186.282,202.506,16.224,12,二级,否,2.0,12,水泥混凝土,10.5,8.5,22,80,<0.05或6度以下,50.0,1977.0,2010.0,,0,否,否,非收费,,,,,16.224,16.224,16.224,微丘,12,密山市公路事业发展中心, ,S205,是,
G501,230382,集贤—当壁,重复路段终,重复路段起,202.506,219.332,16.826,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,11,80,<0.05或6度以下,50.0,1999.0,2022.0,,0,否,否,非收费,G331,1935.511,1952.337,否,16.826,16.826,16.826,微丘,0,密山市公路事业发展中心, ,S205,是,
G501,230382,集贤—当壁,重复路段起,重复路段终,219.332,233.834,14.502,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,11,80,<0.05或6度以下,50.0,1999.0,2022.0,,0,否,否,非收费,G331,1921.009,1935.511,否,14.502,14.502,14.502,微丘,0,密山市公路事业发展中心, ,S309,是,
G501,230382,集贤—当壁,重复路段终,重复路段起,233.834,235.28,1.446,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,11,80,<0.05或6度以下,50.0,1999.0,2022.0,,0,否,否,非收费,G331,1919.563,1921.009,否,1.446,1.446,1.446,微丘,0,密山市公路事业发展中心, ,S309,是,
G501,230382,集贤—当壁,重复路段起,临河加油站,235.28,245.5,10.22,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,60,<0.05或6度以下,25.0,1940.0,2005.0,,0,否,否,非收费,,,,,10.22,10.22,0.716,微丘,7,密山市公路事业发展中心, ,X118,否,
G501,230382,集贤—当壁,临河加油站,当壁镇口岸,245.5,269.648,24.148,12,二级,否,2.0,12,水泥混凝土,12.0,9.0,22,60,<0.05或6度以下,50.0,1940.0,2005.0,,0,否,否,非收费,,,,,24.148,24.148,20.228,微丘,15,密山市公路事业发展中心, ,X118,是,
G502,230230,克东—齐齐哈尔,克东县,K1+383,0.0,1.383,1.383,11,一级,否,4.0,11,沥青混凝土,23.0,21.0,12,80,<0.05或6度以下,100.0,2000.0,2022.0,,0,否,否,非收费,,,,,1.383,1.383,1.383,平原,0,通河养路总段碾北分段, ,S302,是,
G502,230230,克东—齐齐哈尔,K1+383,碾北段/西部公司,1.383,1.746,0.363,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,80,<0.05或6度以下,50.0,2000.0,,,0,否,否,非收费,,,,,0.363,0.363,0.363,平原,1,通河养路总段碾北分段, ,S302,是,
G502,230230,克东—齐齐哈尔,碾北段/西部公司,克东/克山界,1.746,12.539,10.793,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,10,80,<0.05或6度以下,50.0,2000.0,2022.0,,0,否,否,非收费,,,,,10.793,10.793,10.793,平原,4,黑龙江省国道西部工程项目管理有限公司, ,S302,是,
G502,230229,克东—齐齐哈尔,克东/克山界,重复路段始,12.539,23.003,10.464,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,10,80,<0.05或6度以下,50.0,2000.0,2022.0,,0,否,否,非收费,,,,,10.464,10.464,10.464,平原,7,黑龙江省国道西部工程项目管理有限公司, ,S302,是,
