"序号","路线编号","路段简称","来源名称","来源编号","巡查日期","工程部位","病害类型","病害名称","发现时间","路线编号","方向","桩号","车道","位置","灾害长度","单位","自动识别可信度"
1866890473154187267,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+599,2,"115.544954,36.493024",0.333,米,0.98
1866890473154187268,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+600,2,"115.544952,36.493022",0.354,米,0.99
1866890473154187269,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+601,2,"115.544936,36.493014",0.007,米,0.97
1866890473154187270,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+613,3,"115.544804,36.492978",0.315,米,0.98
1866890473154187271,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+615,2,"115.544806,36.492949",0.255,米,0.98
1866890473158381569,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+617,2,"115.544786,36.492939",0.252,米,0.98
1866890473154187272,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+617,3,"115.544775,36.492963",0.234,米,0.98
1866890473158381571,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+641,2,"115.544557,36.492826",0.392,米,0.98
1866890473158381570,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+641,2,"115.544559,36.492828",0.185,米,0.99
1866890473158381572,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+644,2,"115.544530,36.492813",0.301,米,0.99
1866890473158381573,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+646,2,"115.544509,36.492802",0.256,米,0.99
1866890473158381575,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+648,2,"115.544492,36.492789",0.313,米,0.99
1866890473158381574,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+648,2,"115.544493,36.492792",0.326,米,0.98
1866890473162575873,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+652,2,"115.544455,36.492776",0.424,米,0.99
1866890473158381576,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+652,2,"115.544460,36.492776",0.587,米,0.99
1866890473162575874,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+655,2,"115.544424,36.492762",0.31,米,0.99
1866890473162575875,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+656,2,"115.544416,36.492755",0.325,米,0.99
1866890473162575876,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+658,2,"115.544398,36.492745",0.414,米,0.99
1866890473162575877,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+660,2,"115.544373,36.492735",0.292,米,0.99
1866890473162575878,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+661,2,"115.544371,36.492734",0.266,米,0.99
1866890473162575879,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+664,2,"115.544339,36.492720",0.243,米,0.99
1866890473162575880,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+671,2,"115.544260,36.492697",0.23,米,0.98
1866890473166770177,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+693,2,"115.544039,36.492619",2.112,米,0.96
1866890473166770178,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+749,2,"115.543471,36.492415",2.743,米,0.96
1866890473166770179,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+780,1,"115.543154,36.492286",2.79,米,0.97
1866890473166770180,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+782,2,"115.543126,36.492317",2.622,米,0.97
1866890473166770181,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+797,2,"115.542968,36.492263",1.295,米,0.96
1866890473166770182,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K584+813,2,"115.542795,36.492210",0.34,米,0.97
1866890473170964481,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,纵裂,2024-12-09,G309,上行,K585+090,2,"115.539752,36.491845",0.012,米,0.98
1866890473170964482,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+161,2,"115.538961,36.491848",0.322,米,0.98
1866890473170964483,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+164,2,"115.538920,36.491848",0.342,米,0.99
1866890473170964484,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+166,2,"115.538902,36.491849",0.464,米,0.99
1866890473170964485,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+167,2,"115.538886,36.491850",0.375,米,0.99
1866890473170964486,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+170,2,"115.538860,36.491849",0.357,米,0.99
1866890473170964487,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+173,2,"115.538821,36.491850",0.338,米,0.99
1866890473170964488,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+175,2,"115.538799,36.491850",0.727,米,0.99
1866890473170964489,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+178,2,"115.538762,36.491851",0.355,米,0.99
1866890473175158786,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+179,2,"115.538757,36.491852",0.175,米,0.99
1866890473175158787,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+212,2,"115.538386,36.491856",0.005,米,0.97
1866890473175158788,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+214,2,"115.538367,36.491856",0.232,米,0.98
1866890473175158789,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+215,2,"115.538349,36.491857",0.321,米,0.98
1866890473175158790,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+217,2,"115.538329,36.491857",0.349,米,0.99
1866890473175158791,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+218,2,"115.538316,36.491858",0.336,米,0.99
1866890473179353091,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+221,2,"115.538286,36.491858",0.322,米,0.96
1866890473179353090,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+221,2,"115.538291,36.491859",0.297,米,0.99
1866890473179353092,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+224,2,"115.538253,36.491859",0.28,米,0.97
1866890473179353093,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+226,2,"115.538231,36.491859",0.405,米,0.99
1866890473179353094,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+229,2,"115.538196,36.491858",0.349,米,0.99
1866890473179353095,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+231,2,"115.538178,36.491860",0.377,米,0.99
1866890473179353096,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+232,2,"115.538168,36.491860",0.307,米,0.99
1866890473183547394,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+233,2,"115.538156,36.491861",0.138,米,0.99
1866890473183547395,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+240,2,"115.538070,36.491861",0.46,米,0.98
1866890473183547396,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+241,2,"115.538061,36.491861",0.386,米,0.99
1866890473183547397,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+243,2,"115.538043,36.491862",0.231,米,0.99
1866890473183547398,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+391,2,"115.536387,36.491859",0.137,米,0.97
1866890473183547399,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+509,1,"115.535691,36.491211",1.822,米,0.96
1866890473183547400,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+913,2,"115.535247,36.487589",1.804,米,0.97
1866890473187741698,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K585+971,2,"115.535200,36.487067",4.083,米,0.96
1866890473187741699,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+000,2,"115.535159,36.486806",2.621,米,0.97
1866890473187741700,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+020,2,"115.535133,36.486628",0.135,米,0.99
1866890473187741701,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+023,2,"115.535129,36.486601",0.214,米,0.97
1866890473187741702,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+024,2,"115.535130,36.486594",0.145,米,0.98
1866890473187741703,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+027,2,"115.535119,36.486569",2.075,米,0.96
1866890473187741704,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+045,1,"115.535152,36.486401",0.763,米,0.98
1866890473187741705,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+072,1,"115.535132,36.486157",2.11,米,0.97
1866890473191936001,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+082,2,"115.535067,36.486072",0.005,米,0.96
1866890473191936002,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+085,2,"115.535060,36.486051",0.448,米,0.97
1866890473191936003,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+086,2,"115.535059,36.486034",0.386,米,0.99
1866890473191936004,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+087,2,"115.535062,36.486027",0.297,米,0.98
1866890473191936005,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+089,2,"115.535059,36.486009",0.189,米,0.99
1866890473191936006,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+115,2,"115.535034,36.485774",0.096,米,0.98
1866890473191936007,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+151,2,"115.534992,36.485454",0.335,米,0.97
1866890473196130305,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+159,2,"115.534996,36.485379",1.198,米,0.97
1866890473196130306,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+162,2,"115.534995,36.485356",0.434,米,0.99
1866890473196130307,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+163,2,"115.534991,36.485349",0.396,米,0.98
1866890473196130308,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+164,2,"115.534987,36.485339",0.091,米,0.99
1866890473196130309,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+209,2,"115.534937,36.484931",0.553,米,0.96
1866890473196130310,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+213,2,"115.534932,36.484902",0.217,米,0.98
1866890473196130311,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+229,2,"115.534925,36.484757",0.357,米,0.97
1866890473196130313,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+240,2,"115.534893,36.484655",0.196,米,0.97
1866890473196130312,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+240,2,"115.534901,36.484658",0.397,米,0.97
1866890473196130314,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+285,2,"115.534863,36.484256",1.61,米,0.97
1866890473196130315,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+286,2,"115.534858,36.484239",0.046,米,0.96
1866890473196130316,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+288,2,"115.534854,36.484225",0.154,米,0.97
1866890473196130317,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+294,2,"115.534865,36.484170",0.419,米,0.99
1866890473196130319,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+296,2,"115.534856,36.484150",0.074,米,0.99
1866890473196130318,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+296,2,"115.534858,36.484156",0.296,米,0.98
1866890473196130320,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K586+328,2,"115.534814,36.483862",0.416,米,0.97
